[2024-11-20 16:37:56,977: INFO: main: welcome]
[2024-12-03 14:47:15,796: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:47:15,797: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:47:15,798: INFO: common: created directory at: artifacts]
[2024-12-03 14:47:15,798: INFO: common: created directory at: artifacts/data_cleaning]
[2024-12-03 14:47:15,819: INFO: data_cleaning: Cleaning the data]
[2024-12-03 14:47:15,819: INFO: data_cleaning: (400, 25)]
[2024-12-03 14:47:15,820: INFO: main: >>>>>> stage Data Cleaning stage completed <<<<<< 

x==========x]
[2024-12-03 14:47:15,820: INFO: main: >>>>>> stage Data Transformation stage started <<<<<<]
[2024-12-03 14:47:15,822: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:47:15,823: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:47:15,825: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:47:15,826: INFO: common: created directory at: artifacts]
[2024-12-03 14:47:15,827: INFO: common: created directory at: artifacts/data_transformation]
[2024-12-03 14:47:15,877: INFO: data_transformation: Data transformation complete]
[2024-12-03 14:47:15,878: INFO: data_transformation: Data shape: (400, 25)]
[2024-12-03 14:47:15,878: INFO: main: >>>>>> stage Data Transformation stage completed <<<<<<

x==========x]
[2024-12-03 14:47:15,878: INFO: main: >>>>>> stage Data Spliting stage started <<<<<<]
[2024-12-03 14:47:15,881: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:47:15,882: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:47:15,884: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:47:15,884: INFO: common: created directory at: artifacts]
[2024-12-03 14:47:15,885: INFO: common: created directory at: artifacts/data_training]
[2024-12-03 14:47:15,916: INFO: data_training: Splited data into training and test sets]
[2024-12-03 14:47:15,917: INFO: data_training: (300, 25)]
[2024-12-03 14:47:15,918: INFO: data_training: (100, 25)]
[2024-12-03 14:47:15,919: INFO: main: >>>>>> stage Data Spliting stage completed <<<<<<

x==========x]
[2024-12-03 14:47:15,919: INFO: main: >>>>>> stage Model Trainer stage started <<<<<<]
[2024-12-03 14:47:15,921: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:47:15,922: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:47:15,923: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:47:15,924: INFO: common: created directory at: artifacts]
[2024-12-03 14:47:15,924: INFO: common: created directory at: artifacts/model_trainer]
[2024-12-03 14:47:15,972: ERROR: main: The 'max_features' parameter of RandomForestClassifier must be an int in the range [1, inf), a float in the range (0.0, 1.0], a str among {'log2', 'sqrt'} or None. Got 'auto' instead.]
Traceback (most recent call last):
  File "C:\Users\MSI\dirassa\ML\mlProject\main.py", line 71, in <module>
    data_ingestion.main()
  File "C:\Users\MSI\dirassa\ML\mlProject\src\mlProject\pipeline\stage_06_model_trainer.py", line 17, in main
    model_trainer_config.train()
  File "C:\Users\MSI\dirassa\ML\mlProject\src\mlProject\components\model_trainer.py", line 40, in train
    rf.fit(train_x, train_y)
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\sklearn\base.py", line 1466, in wrapper
    estimator._validate_params()
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\sklearn\base.py", line 666, in _validate_params
    validate_parameter_constraints(
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\sklearn\utils\_param_validation.py", line 95, in validate_parameter_constraints
    raise InvalidParameterError(
sklearn.utils._param_validation.InvalidParameterError: The 'max_features' parameter of RandomForestClassifier must be an int in the range [1, inf), a float in the range (0.0, 1.0], a str among {'log2', 'sqrt'} or None. Got 'auto' instead.
[2024-12-03 14:48:02,828: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-12-03 14:48:02,831: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:02,841: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:02,843: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:02,844: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:02,845: INFO: common: created directory at: artifacts/data_ingestion]
[2024-12-03 14:48:02,845: INFO: data_ingestion: File already exists of size: ~ 48 KB]
[2024-12-03 14:48:02,846: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-12-03 14:48:02,846: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-12-03 14:48:02,848: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:02,849: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:02,851: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:02,851: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:02,852: INFO: common: created directory at: artifacts/data_validation]
[2024-12-03 14:48:02,879: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-12-03 14:48:02,880: INFO: main: >>>>>> stage Data Cleaning stage started  <<<<<<]
[2024-12-03 14:48:02,887: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:02,888: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:02,892: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:02,893: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:02,894: INFO: common: created directory at: artifacts/data_cleaning]
[2024-12-03 14:48:02,932: INFO: data_cleaning: Cleaning the data]
[2024-12-03 14:48:02,933: INFO: data_cleaning: (400, 25)]
[2024-12-03 14:48:02,933: INFO: main: >>>>>> stage Data Cleaning stage completed <<<<<< 

x==========x]
[2024-12-03 14:48:02,934: INFO: main: >>>>>> stage Data Transformation stage started <<<<<<]
[2024-12-03 14:48:02,936: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:02,937: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:02,938: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:02,940: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:02,941: INFO: common: created directory at: artifacts/data_transformation]
[2024-12-03 14:48:02,984: INFO: data_transformation: Data transformation complete]
[2024-12-03 14:48:02,985: INFO: data_transformation: Data shape: (400, 25)]
[2024-12-03 14:48:02,985: INFO: main: >>>>>> stage Data Transformation stage completed <<<<<<

x==========x]
[2024-12-03 14:48:02,986: INFO: main: >>>>>> stage Data Spliting stage started <<<<<<]
[2024-12-03 14:48:02,987: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:02,988: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:02,989: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:02,990: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:02,990: INFO: common: created directory at: artifacts/data_training]
[2024-12-03 14:48:03,015: INFO: data_training: Splited data into training and test sets]
[2024-12-03 14:48:03,015: INFO: data_training: (300, 25)]
[2024-12-03 14:48:03,015: INFO: data_training: (100, 25)]
[2024-12-03 14:48:03,016: INFO: main: >>>>>> stage Data Spliting stage completed <<<<<<

x==========x]
[2024-12-03 14:48:03,017: INFO: main: >>>>>> stage Model Trainer stage started <<<<<<]
[2024-12-03 14:48:03,018: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:03,019: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:03,022: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:03,023: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:03,023: INFO: common: created directory at: artifacts/model_trainer]
[2024-12-03 14:48:03,024: ERROR: main: "'ConfigBox' object has no attribute 'max_features'"]
Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 503, in __getitem__
    return super().__getitem__(item)
           ^^^^^^^^^^^^^^^^^^^^^^^^^
KeyError: 'max_features'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 536, in __getattr__
    value = self.__getitem__(item, _ignore_default=True)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 524, in __getitem__
    raise BoxKeyError(str(err)) from _exception_cause(err)
box.exceptions.BoxKeyError: "'max_features'"

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 538, in __getattr__
    value = object.__getattribute__(self, item)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'ConfigBox' object has no attribute 'max_features'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\config_box.py", line 28, in __getattr__
    return super().__getattr__(item)
           ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 552, in __getattr__
    raise BoxKeyError(str(err)) from _exception_cause(err)
box.exceptions.BoxKeyError: "'ConfigBox' object has no attribute 'max_features'"

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 503, in __getitem__
    return super().__getitem__(item)
           ^^^^^^^^^^^^^^^^^^^^^^^^^
KeyError: 'max_features'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 536, in __getattr__
    value = self.__getitem__(item, _ignore_default=True)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 524, in __getitem__
    raise BoxKeyError(str(err)) from _exception_cause(err)
box.exceptions.BoxKeyError: "'max_features'"

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 538, in __getattr__
    value = object.__getattribute__(self, item)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'ConfigBox' object has no attribute 'max_features'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\MSI\dirassa\ML\mlProject\main.py", line 71, in <module>
    data_ingestion.main()
  File "C:\Users\MSI\dirassa\ML\mlProject\src\mlProject\pipeline\stage_06_model_trainer.py", line 15, in main
    model_trainer_config = config.get_model_trainer_config()
                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\MSI\dirassa\ML\mlProject\src\mlProject\config\configuration.py", line 107, in get_model_trainer_config
    max_features=params.max_features,
                 ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\config_box.py", line 30, in __getattr__
    return super().__getattr__(item.lower())
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 552, in __getattr__
    raise BoxKeyError(str(err)) from _exception_cause(err)
box.exceptions.BoxKeyError: "'ConfigBox' object has no attribute 'max_features'"
[2024-12-03 14:48:38,305: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-12-03 14:48:38,307: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:38,308: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:38,309: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:38,309: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:38,309: INFO: common: created directory at: artifacts/data_ingestion]
[2024-12-03 14:48:38,310: INFO: data_ingestion: File already exists of size: ~ 48 KB]
[2024-12-03 14:48:38,310: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-12-03 14:48:38,310: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-12-03 14:48:38,311: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:38,312: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:38,313: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:38,314: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:38,314: INFO: common: created directory at: artifacts/data_validation]
[2024-12-03 14:48:38,326: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-12-03 14:48:38,326: INFO: main: >>>>>> stage Data Cleaning stage started  <<<<<<]
[2024-12-03 14:48:38,330: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:38,331: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:38,333: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:38,334: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:38,334: INFO: common: created directory at: artifacts/data_cleaning]
[2024-12-03 14:48:38,354: INFO: data_cleaning: Cleaning the data]
[2024-12-03 14:48:38,355: INFO: data_cleaning: (400, 25)]
[2024-12-03 14:48:38,355: INFO: main: >>>>>> stage Data Cleaning stage completed <<<<<< 

x==========x]
[2024-12-03 14:48:38,356: INFO: main: >>>>>> stage Data Transformation stage started <<<<<<]
[2024-12-03 14:48:38,358: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:38,359: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:38,361: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:38,361: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:38,362: INFO: common: created directory at: artifacts/data_transformation]
[2024-12-03 14:48:38,409: INFO: data_transformation: Data transformation complete]
[2024-12-03 14:48:38,409: INFO: data_transformation: Data shape: (400, 25)]
[2024-12-03 14:48:38,410: INFO: main: >>>>>> stage Data Transformation stage completed <<<<<<

x==========x]
[2024-12-03 14:48:38,410: INFO: main: >>>>>> stage Data Spliting stage started <<<<<<]
[2024-12-03 14:48:38,412: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:38,413: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:38,414: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:38,415: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:38,415: INFO: common: created directory at: artifacts/data_training]
[2024-12-03 14:48:38,443: INFO: data_training: Splited data into training and test sets]
[2024-12-03 14:48:38,444: INFO: data_training: (300, 25)]
[2024-12-03 14:48:38,444: INFO: data_training: (100, 25)]
[2024-12-03 14:48:38,444: INFO: main: >>>>>> stage Data Spliting stage completed <<<<<<

x==========x]
[2024-12-03 14:48:38,445: INFO: main: >>>>>> stage Model Trainer stage started <<<<<<]
[2024-12-03 14:48:38,446: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:38,447: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:38,449: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:38,449: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:38,450: INFO: common: created directory at: artifacts/model_trainer]
[2024-12-03 14:48:38,577: INFO: main: >>>>>> stage Model Trainer stage completed <<<<<<

x==========x]
[2024-12-03 14:48:38,578: INFO: main: >>>>>> stage Model evaluation stage started <<<<<<]
[2024-12-03 14:48:38,579: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:38,580: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:38,582: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:38,582: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:38,583: ERROR: main: "'ConfigBox' object has no attribute 'kneighborsclassifier'"]
Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 503, in __getitem__
    return super().__getitem__(item)
           ^^^^^^^^^^^^^^^^^^^^^^^^^
KeyError: 'KNeighborsClassifier'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 536, in __getattr__
    value = self.__getitem__(item, _ignore_default=True)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 524, in __getitem__
    raise BoxKeyError(str(err)) from _exception_cause(err)
box.exceptions.BoxKeyError: "'KNeighborsClassifier'"

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 538, in __getattr__
    value = object.__getattribute__(self, item)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'ConfigBox' object has no attribute 'KNeighborsClassifier'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\config_box.py", line 28, in __getattr__
    return super().__getattr__(item)
           ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 552, in __getattr__
    raise BoxKeyError(str(err)) from _exception_cause(err)
box.exceptions.BoxKeyError: "'ConfigBox' object has no attribute 'KNeighborsClassifier'"

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 503, in __getitem__
    return super().__getitem__(item)
           ^^^^^^^^^^^^^^^^^^^^^^^^^
KeyError: 'kneighborsclassifier'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 536, in __getattr__
    value = self.__getitem__(item, _ignore_default=True)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 524, in __getitem__
    raise BoxKeyError(str(err)) from _exception_cause(err)
box.exceptions.BoxKeyError: "'kneighborsclassifier'"

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 538, in __getattr__
    value = object.__getattribute__(self, item)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'ConfigBox' object has no attribute 'kneighborsclassifier'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\MSI\dirassa\ML\mlProject\main.py", line 81, in <module>
    data_ingestion.main()
  File "C:\Users\MSI\dirassa\ML\mlProject\src\mlProject\pipeline\stage_07_model_evaluation.py", line 15, in main
    model_evaluation_config = config.get_model_evaluation_config()
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\MSI\dirassa\ML\mlProject\src\mlProject\config\configuration.py", line 114, in get_model_evaluation_config
    params = self.params.KNeighborsClassifier
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\config_box.py", line 30, in __getattr__
    return super().__getattr__(item.lower())
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\box\box.py", line 552, in __getattr__
    raise BoxKeyError(str(err)) from _exception_cause(err)
box.exceptions.BoxKeyError: "'ConfigBox' object has no attribute 'kneighborsclassifier'"
[2024-12-03 14:48:53,729: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-12-03 14:48:53,732: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:53,733: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:53,735: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:53,735: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:53,735: INFO: common: created directory at: artifacts/data_ingestion]
[2024-12-03 14:48:53,736: INFO: data_ingestion: File already exists of size: ~ 48 KB]
[2024-12-03 14:48:53,736: INFO: main: >>>>>> stage Data Ingestion stage completed <<<<<<

x==========x]
[2024-12-03 14:48:53,737: INFO: main: >>>>>> stage Data Validation stage started <<<<<<]
[2024-12-03 14:48:53,739: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:53,740: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:53,744: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:53,745: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:53,745: INFO: common: created directory at: artifacts/data_validation]
[2024-12-03 14:48:53,762: INFO: main: >>>>>> stage Data Validation stage completed <<<<<<

x==========x]
[2024-12-03 14:48:53,763: INFO: main: >>>>>> stage Data Cleaning stage started  <<<<<<]
[2024-12-03 14:48:53,767: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:53,769: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:53,771: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:53,772: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:53,773: INFO: common: created directory at: artifacts/data_cleaning]
[2024-12-03 14:48:53,797: INFO: data_cleaning: Cleaning the data]
[2024-12-03 14:48:53,797: INFO: data_cleaning: (400, 25)]
[2024-12-03 14:48:53,798: INFO: main: >>>>>> stage Data Cleaning stage completed <<<<<< 

x==========x]
[2024-12-03 14:48:53,798: INFO: main: >>>>>> stage Data Transformation stage started <<<<<<]
[2024-12-03 14:48:53,800: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:53,801: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:53,802: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:53,802: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:53,803: INFO: common: created directory at: artifacts/data_transformation]
[2024-12-03 14:48:53,855: INFO: data_transformation: Data transformation complete]
[2024-12-03 14:48:53,856: INFO: data_transformation: Data shape: (400, 25)]
[2024-12-03 14:48:53,856: INFO: main: >>>>>> stage Data Transformation stage completed <<<<<<

x==========x]
[2024-12-03 14:48:53,857: INFO: main: >>>>>> stage Data Spliting stage started <<<<<<]
[2024-12-03 14:48:53,859: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:53,860: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:53,861: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:53,862: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:53,863: INFO: common: created directory at: artifacts/data_training]
[2024-12-03 14:48:53,892: INFO: data_training: Splited data into training and test sets]
[2024-12-03 14:48:53,892: INFO: data_training: (300, 25)]
[2024-12-03 14:48:53,892: INFO: data_training: (100, 25)]
[2024-12-03 14:48:53,893: INFO: main: >>>>>> stage Data Spliting stage completed <<<<<<

x==========x]
[2024-12-03 14:48:53,893: INFO: main: >>>>>> stage Model Trainer stage started <<<<<<]
[2024-12-03 14:48:53,895: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:53,896: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:53,897: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:53,898: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:53,899: INFO: common: created directory at: artifacts/model_trainer]
[2024-12-03 14:48:54,032: INFO: main: >>>>>> stage Model Trainer stage completed <<<<<<

x==========x]
[2024-12-03 14:48:54,033: INFO: main: >>>>>> stage Model evaluation stage started <<<<<<]
[2024-12-03 14:48:54,034: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:48:54,035: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:48:54,037: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:48:54,037: INFO: common: created directory at: artifacts]
[2024-12-03 14:48:54,037: INFO: common: created directory at: artifacts/model_evaluation]
[2024-12-03 14:48:54,360: INFO: common: json file saved at: artifacts\model_evaluation\metrics.json]
[2024-12-03 14:48:57,755: ERROR: main: [WinError 5] Access is denied: 'C:\\Users\\Lenovo']
Traceback (most recent call last):
  File "C:\Users\MSI\dirassa\ML\mlProject\main.py", line 81, in <module>
    data_ingestion.main()
  File "C:\Users\MSI\dirassa\ML\mlProject\src\mlProject\pipeline\stage_07_model_evaluation.py", line 17, in main
    model_evaluation_config.log_into_mlflow()
  File "C:\Users\MSI\dirassa\ML\mlProject\src\mlProject\components\model_evaluation.py", line 63, in log_into_mlflow
    mlflow.sklearn.log_model(model, "model")
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\mlflow\sklearn\__init__.py", line 424, in log_model
    return Model.log(
           ^^^^^^^^^^
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\mlflow\models\model.py", line 552, in log
    mlflow.tracking.fluent.log_artifacts(local_path, mlflow_model.artifact_path)
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\mlflow\tracking\fluent.py", line 817, in log_artifacts
    MlflowClient().log_artifacts(run_id, local_dir, artifact_path)
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\mlflow\tracking\client.py", line 1069, in log_artifacts
    self._tracking_client.log_artifacts(run_id, local_dir, artifact_path)
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\mlflow\tracking\_tracking_service\client.py", line 448, in log_artifacts
    self._get_artifact_repo(run_id).log_artifacts(local_dir, artifact_path)
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\mlflow\store\artifact\local_artifact_repo.py", line 57, in log_artifacts
    mkdir(artifact_dir)
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\mlflow\utils\file_utils.py", line 121, in mkdir
    raise e
  File "C:\Users\MSI\AppData\Local\Programs\Python\Python311\Lib\site-packages\mlflow\utils\file_utils.py", line 118, in mkdir
    os.makedirs(target)
  File "<frozen os>", line 215, in makedirs
  File "<frozen os>", line 215, in makedirs
  File "<frozen os>", line 215, in makedirs
  [Previous line repeated 4 more times]
  File "<frozen os>", line 225, in makedirs
PermissionError: [WinError 5] Access is denied: 'C:\\Users\\Lenovo'
[2024-12-03 14:49:01,443: INFO: main: >>>>>> stage Data Ingestion stage started <<<<<<]
[2024-12-03 14:49:01,446: INFO: common: yaml file: config\config.yaml loaded successfully]
[2024-12-03 14:49:01,447: INFO: common: yaml file: params.yaml loaded successfully]
[2024-12-03 14:49:01,449: INFO: common: yaml file: schema.yaml loaded successfully]
[2024-12-03 14:49:01,450: INFO: common: created directory at: artifacts]
[2024-12-03 14:49:01,450: INFO: common: created directory at: artifacts/data_ingestion]
[2024-12-03 14:49:01,451: INFO: data_ingestion: File already exists of size: ~ 48 KB]
